"10875","春泽汤",""
"10876"," 一笑丸",""
"10877","白龙散",""
"10878"," 一笑散",""
"10879","春泽汤",""
"10880","白龙散",""
"10882","春容散",""
"10883","白龙散",""
"10884"," 一凉散",""
"10885","白龙散",""
"10886"," 一黄散",""
"10887","春雪膏",""
"10888","白龙散",""
"10889"," 一黄散",""
"10890","春雪膏",""
"10891"," 一捻金",""
"10892"," 一捻金",""
"10893","柑皮煮散",""
"10894","白龙膏",""
"10895","白龙膏",""
"10896"," 一捻金",""
"10897","枯药",""
"10898","白龙膏",""
"10899","枯药",""
"10900","白龙膏",""
"10901","枯矾散",""
"10902"," 一捻金",""
"10903"," 一捻散",""
"10904","白芍汤",""
"10905","枯矾散",""
"10906"," 一捻散",""
"10907","枯矾散",""
"10908","白芍汤",""
"10909","枯矾散",""
"10910","白灰散",""
"10911","枯矾散",""
"10912"," 一清饮",""
"10913","白华散",""
"10914"," 一粒丹",""
"10915","白豆散",""
"10916"," 一粒珠",""
"10917","白芷丸",""
"10918","白芷丸",""
"10919"," 一粒珠",""
"10921","白芷丸",""
"10922"," 一粒珠",""
"10923","枯痔散",""
"15591"," 法制消糟汤",""
"10924","枯瘤方",""
"10925","白芷丸",""
"10926","白芷汤",""
"10927"," 一粒金",""
"10928"," 一粒笑",""
"10929","白芷散",""
"10930","白芷散",""
"10931","枯瘤散",""
"10932","白芷散",""
"10933"," 一绿散",""
"10934","枯瘤膏",""
"10935"," 一提金",""
"10936","枯瘤膏",""
"10937"," 一紫散",""
"10938","枯矾龙骨散",""
"10939"," 一煎散",""
"10940","相传汤",""
"10941"," 一漱汤",""
"10942","枳巴丸",""
"10943","枳术丸",""
"10944"," 一醉乌",""
"10945","枳术丸",""
"15592"," 法制槟榔片",""
"15593"," 噙化上清丸",""
"10946","白芷散",""
"11080","枳壳丸",""
"10947","白芷散",""
"10948","枳术汤",""
"10949","白芷散",""
"10950"," 一醉饮",""
"10951","枳术汤",""
"10952"," 一醉散",""
"10953","枳芎散",""
"10954","白芷散",""
"10955"," 一醉散",""
"10956","白芷散",""
"10957","枳壳丸",""
"10958"," 一醉散",""
"10959","白芷散",""
"10960","白芷散",""
"10961","白芷散",""
"10962","白芷散",""
